cik,zip,state,city
1084765,75248,TX,DALLAS
1084817,94066,CA,SAN BRUNO
1084827,95134,CA,SAN JOSE
1084869,11753,NY,JERICHO
1084876,95134,CA,SAN JOSE
1084887,00681-1180,PR,MAYAGUEZ
1085104,91748,CA,CITY OF INDUSTRY
1085209,47112,IN,CORYDON
1085223,01581,MA,WESTBOROUGH
1085280,94304,CA,PALO ALTO
1085392,98004,WA,BELLEVUE
1085421,10105,NY,NEW YORK
1085482,43054,OH,NEW ALBANY
1085621,19087,PA,RADNOR
1085636,767022638,TX,WACO
1085653,60602,IL,CHICAGO
1085707,98033,WA,KIRKLAND
1085734,75270,TX,DALLAS
1085770,91362,CA,WESTLAKE VILLAGE
1085776,94301,CA,PALO ALTO
1085866,06511,CT,NEW HAVEN
1085869,63141,MO,SAINT LOUIS
1085913,95240-2184,CA,LODI
1086195,02142,MA,CAMBRIDGE
1086222,02142,MA,CAMBRIDGE
1086319,80237,CO,DENVER
1086467,98004,WA,BELLEVUE
1086472,07102,NJ,NEWARK
1086600,74119,OK,TULSA
1086740,10003,NY,NEW YORK
1086757,60603,IL,CHICAGO
1086774,06902,CT,STAMFORD
1086844,30303,GA,ATLANTA
1086909,20878,MD,GAITHERSBURG
1086939,60606,IL,CHICAGO
1087294,37203,TN,"NASHVILLE,"
1087414,10017,NY,NEW YORK
1087423,27601,NC,RALEIGH
1087432,94005,CA,BRISBANE
1087774,80112-3924,CO,CENTENNIAL
1087783,60606,IL,CHICAGO
1087785,60606,IL,CHICAGO
1087786,60606,IL,CHICAGO
1087787,60606,IL,CHICAGO
1087788,60606,IL,CHICAGO
1087875,60601,IL,CHICAGO
1087934,84070,UT,SANDY
1087955,98011,WA,BOTHELL
1088022,37830,TN,OAK RIDGE
1088033,92656,CA,ALISO VIEJO
1088034,78231,TX,SAN ANTONIO
1088143,95131,CA,SAN JOSE
1088144,13440,NY,ROME
1088162,M5J 2T3,A6,TORONTO ONTARIO
1088454,94089,CA,SUNNYVALE
1088514,98201,WA,EVERETT
1088653,95119,CA,SAN JOSE
1088771,10580,NY,RYE
1088825,95002,CA,SAN JOSE
1088856,94065,CA,REDWOOD CITY
1089029,33433,FL,BACA RATON
1089044,10006-3008,NY,NEW YORK
1089063,15108,PA,CORAOPOLIS
1089094,19809,DE,WILMINGTON
1089107,10017,NY,NEW YORK
1089143,92705,CA,SANTA ANA
1089443,97008,OR,BEAVERTON
1089473,01803,MA,BURLINGTON
1089503,92025,CA,ESCONDIDO
1089504,10017,NY,NEW YORK
1089511,99503,AK,ANCHORAGE
1089541,03801-3852,NH,PORTSMOUTH
1089575,37923,TN,KNOXVILLE
1089613,94402,CA,SAN MATEO
1089638,61580,L3,TELAVIV ISRAEL
1089697,77002,TX,HOUSTON
1089819,71360-5226,LA,PINEVILLE
1089821,19809,DE,WILMINGTON
1089830,50595-0638,IA,WEBSTER CITY
1089872,80027-2452,CO,LOUISVILLE
1089874,115114,1Z,MOSCOW
1089876,10004,NY,NEW YORK
1089907,75225,TX,DALLAS
1089951,06901,CT,STAMFORD
1089953,33166,FL,MIAMI
1089976,60045,IL,LAKE FOREST
1090012,77024,TX,HOUSTON
1090061,44122,OH,BEACHWOOD
1090069,92780,CA,TUSIN
1090071,95110,CA,SAN JOSE
1090116,60606,IL,CHICAGO
1090117,60606,IL,CHICAGO
1090118,60606,IL,CHICAGO
1090119,60606,IL,CHICAGO
1090120,60606,IL,CHICAGO
1090121,60606,IL,CHICAGO
1090122,60606,IL,CHICAGO
1090123,60606,IL,CHICAGO
1090155,07102,NJ,NEWARK
1090215,95134,CA,SAN JOSE
1090403,20850,MD,ROCKVILLE
1090425,70808,LA,BATON ROUGE
1090431,08536,NJ,PLAINSBORO
1090504,10001,NY,NEW YORK
1090507,10022,NY,NEW YORK
1090514,518026,F4,"FUTIAN, DISTRICT SHENZHEN"
1090682,85258,AZ,SCOTTSDALE
1090697,10573,NY,RYE BROOK
1090701,10573,NY,RYE BROOK
1090702,10573,NY,RYE BROOK
1090727,30328,GA,ATLANTA
1090872,95051,CA,SANTA CLARA
1090908,46032,IN,CARMEL
1091158,92121,CA,SAN DIEGO
1091171,98104,WA,SEATTLE
1091284,10018,NY,NEW YORK
1091312,37215,TN,NASHVILLE
1091439,55416-1297,MN,MINNEAPOLIS
1091462,15237-7010,PA,PITTSBURGH
1091530,20002,DC,WASHINGTON
1091596,77054,TX,HOUSTON
1091667,06902,CT,STAMFORD
1091735,43016,OH,DUBLIN
1091748,10018,NY,NEW YORK
1091756,01803,MA,BURLINGTON
1091801,10001,NY,NEW YORK
1091862,06749,CT,MIDDLEBURY
1091883,01803-4238,MA,BURLINGTON
1091907,06902,CT,STAMFORD
1091953,14604,NY,ROCHESTER
1091973,98006,WA,BELLEVUE
1092006,92117,CA,SAN DIEGO
1092013,92705,CA,SANTA ANA
1092050,92121,CA,SAN DIEGO
1092283,20817,MD,BETHESDA
1092289,75001,TX,ADDISON
1092367,01824,MA,CHELMSFORD
1092458,92660,CA,NEWPORT BEACH
1092605,32958,FL,SEBASTIAN
1092662,11788,NY,HAUPPAUGE
1092699,55402,MN,MINNEAPOLIS
1092720,20850,MD,ROCKVILLE
1092796,37801,TN,MARYVILLE
1092895,02110,MA,BOSTON
1092896,02199,MA,BOSTON
1093062,75240,TX,DALLAS
1093082,63141,MO,ST LOUIS
1093193,20191,VA,RESTON
1093207,78759,TX,AUSTIN
1093242,94404,CA,FOSTER CITY
1093273,L4G 7K1,A6,ONTARIO CANADA
1093428,60606,IL,CHICAGO
1093434,10019,NY,NEW YORK
1093439,02110,MA,BOSTON
1093546,98121,WA,SEATTLE
1093557,92121,CA,SAN DIEGO
1093649,02141,MA,CAMBRIDGE
1093691,12159,NY,SLINGERLANDS
1093728,98520,WA,ABERDEEN
1093779,94538,CA,FREMONT
1093885,95124,CA,SAN JOSE
1094005,00000,F4,BEIJING 100193
1094007,95008,CA,CAMPBELL
1094017,H7V4B3,A8,QUEBEC CANADA
1094019,10001,NY,NEW YORK
1094058,33334,FL,FORT LAUDERDALE
1094087,92130,CA,SAN DIEGO
1094093,27601,NC,RALEIGH
1094238,14623-1457,NY,ROCHESTER
1094243,75019,TX,COPPELL
1094285,91360,CA,THOUSAND OAKS
1094286,92660,CA,NEWPORT BEACH
1094348,60606,IL,CHICAGO
1094360,55403,MN,MINNEAPOLIS
1094392,01887,MA,WILMINGTON
1094521,02109,MA,BOSTON
1094522,02109,MA,BOSTON
1094561,80111,CO,GREENWOOD VILLAGE
1094647,10019,NY,NEW YORK
1094738,27702-3221,NC,DURHAM
1094739,94089,CA,SUNNYVALE
1094808,10013,NY,NEW YORK
1094814,66210,KS,OVERLAND PARK
1094816,V8W 1G2,A1,VICTORIA
1094831,10022,NY,NEW YORK
1094885,02114,MA,BOSTON
1094895,01821,MA,BILLERICA
1094961,94080,CA,SOUTH SAN FRANCISCO
1095073,HM 19,D0,HAMILTON
1095099,000000,P7,NL-6600 AG WIJCHEN
1095105,94402,CA,SAN MATEO
1095266,32751,FL,MAITLAND
1095277,20151,VA,CHANTILLY
1095291,32258,FL,JACKSONVILLE
1095315,75063,TX,IRVING
1095330,95051,CA,SANTA CLARA
1095357,98005,WA,BELLEVUE
1095478,00000,D0,HAMILTON BERMUDA
1095480,95035,CA,MILPITAS
1095594,30093,GA,NORCROSS
1095600,94085,CA,SUNNYVALE
1095651,10036,NY,NEW YORK
1095664,07302,NJ,JERSEY CITY
1095726,02199,MA,BOSTON
1095858,33127,FL,MIAMI
1095901,22202,VA,ARLINGTON
1095981,78756,TX,AUSTIN
1095996,92660,CA,NEWPORT BEACH
1096012,75039,TX,IRVING
1096056,M27 8LN,X0,MANCHESTER
1096142,40202-2412,KY,LOUISVILLE
1096197,48092,L3,ROSH-HA'AYIN
1096199,22030,VA,"FAIRFAX,"
1096219,95134,CA,SAN JOSE
1096325,95035,CA,MILPITAS
1096343,23060-6148,VA,GLEN ALLEN
1096344,33143,FL,SOUTH MIAMI
1096376,19034,PA,FORT WASHINGTON
1096385,47708,IN,EVANSVILLE
1096479,28277,NC,CHARLOTTE
1096481,V6A 1B6,A1,VANCOUVER
1096509,33602,FL,TAMPA
1096512,90245-1022,CA,EL SEGUNDO
1096658,02420,MA,LEXINGTON
1096738,94403,CA,SAN MATEO
1096752,06484,CT,SHELTON
1096788,31833,GA,WEST POINT
1096791,T2R 1M6,A0,CALGARY
1096962,10036,NY,NEW YORK
1097136,92618,CA,IRVINE
1097149,85288,AZ,TEMPE
1097264,80020,CO,WESTMINSTER
1097290,08536,DE,WILMINGTON
1097297,78731,TX,AUSTIN
1097313,77038,TX,THE WOODLANDS
1097338,30004,GA,ROSWELL
1097433,02110,MA,BOSTON
1097503,19087,PA,WAYNE
1097519,02210,MA,BOSTON
1097641,00000,A6,TORONTO
1097668,60606,IL,CHICAGO
1097805,60174,IL,ST. CHARLES
1097864,85250,AZ,SCOTTSDALE
1097882,06040,CT,MANCHESTER
1097892,92121,CA,SAN DIEGO
1097904,53233,WI,MILWAUKEE
1098016,90404,CA,SANTA MONICA
1098074,UB7 0DQ,X0,"WEST DRAYTON, MIDDLE"
1098277,92121,CA,SAN DIEGO
1098402,20190,VA,RESTON
1098482,28217,NC,CHARLOTTE
1098574,02451,MA,WALTHAM
1098605,10019,NY,NEW YORK
1098659,10941,NY,MIDDLETOWN
1098803,60181,IL,OAKBROOK TERRACE
1098834,55344,MN,EDEN PRAIRIE
1098960,27101,NC,WINSTON-SALEM
1098972,02421,MA,LEXINGTON
1099160,34103,FL,NAPLES
1099219,10166,NY,NEW YORK
1099414,77025,TX,HOUSTON
1099517,02135,MA,BRIGHTON
1099590,11300,X3,MONTEVIDEO
1099800,92614,CA,IRVINE
1099932,26507-0656,WV,MORGANTOWN
1099941,10577,NY,PURCHASE
1099944,60610,IL,CHICAGO
1099958,00917,PR,SAN JUAN
1100270,27103,NC,WINSTON SALEM
1100389,94085,CA,SUNNYVALE
1100395,10013,FL,FORT LAUDERDALE
1100412,80301,CO,BOULDER
1100441,32615,FL,ALACHUA
1100451,96004,WA,BELLEVUE
1100514,94107,CA,SAN FRANCISCO
1100644,K2E 5A3,A6,OTTAWA
1100663,94105,CA,SAN FRANCISCO
1100682,01887,MA,WILMINGTON
1100813,94086,CA,SUNNYVALE
1100885,02199,MA,BOSTON
1100917,98101,WA,SEATTLE
1100962,19355,PA,MALVERN
1100969,100086,F4,BEIJING
1101020,90058,CA,VERNON
1101052,80021,CO,WESTMINSTER
1101169,63105,MO,ST LOUIS
1101215,43219,OH,COLUMBUS
1101239,94065,CA,REDWOOD CITY
1101302,01821,MA,BILLERICA
1101396,30097,GA,DULUTH
1101547,94005,CA,BRISBANE
1101680,75024,TX,PLANO
1101723,75001,TX,ADDISON
1101885,55402,MN,MINNEAPOLIS
1102112,92821,CA,BREA
1102266,33880,FL,WINTER HAVEN
1102541,72212,AR,LITTLE ROCK
1102542,84042,UT,LINDON
1102556,94025,CA,MENLO PARK
1102595,94559,CA,NAPA
1102643,10510,NY,BRIARCLIFF MANOR
1102741,92705-5812,CA,SANTA ANA
1102752,00000,D0,HAMILTON HM12 BERMUD
1102934,60504,IL,AURORA
1102993,10018,NY,NEW YORK
1103013,22033,VA,FAIRFAX
1103021,27612,NC,RALEIGH
1103025,30329,GA,ATLANTA
1103076,10036-1532,NY,NEW YORK
1103126,22203,VA,ARLINGTON
1103184,08054,NJ,MT LAUREL
1103234,01701,MA,FRAMINGHAM
1103313,92130,CA,SAN DIEGO
1103345,01879,MA,TYNGSBORO
1103390,92121,CA,SAN DIEGO
1103393,50265,IA,WEST DES MOINES
1103601,20024,DC,WASHINGTON
1103777,80021,CO,BROOMFIELD
1103837,91604,CA,STUDIO CITY
1103982,60607,IL,CHICAGO
1104017,04101,ME,PORTLAND
1104042,95054,CA,SANTA CLARA
1104188,100084,F4,BEIJING
1104252,92806,CA,ANAHEIM
1104332,27601,NC,RALEIGH
1104349,55402,MN,MINNEAPOLIS
1104485,55343,MN,MINNETONKA
1104506,08807,NJ,BRIDGEWATER
1104631,07102-4077,NJ,NEWARK
1104657,44124,OH,MAYFIELD HTS.
1104730,30092,GA,NORCROSS
1104855,19803,DE,WILMINGTON
1105018,10282-1101,NY,NEW YORK
1105076,10011,NY,NEW YORK
1105128,53212,WI,MILWAUKEE
1105184,60062,IL,NORTHBROOK
1105192,07921,NJ,BEDMINSTER
1105446,20036,DC,WASHINGTON
1105472,01886,MA,WESTFORD
1105533,27704,NC,DURHAM
1105542,33431,FL,BOCA RATON
1105705,10019,NY,NEW YORK
1105841,49527,L3,PETACH TIKVA
1105982,84123,UT,SALT LAKE CITY
1106036,02114,MA,BOSTON
1106037,02114,MA,BOSTON
1106038,02142,MA,CAMBRIDGE
1106773,30328,GA,ATALANTA
1106838,08540,NJ,PRINCETON
1106842,91016-3633,CA,MONROVIA
1106851,95054-1512,CA,SANTA CLARA
1106917,10001,NY,NEW YORK
1106942,20001,DC,WASHINGTON
1107050,60601,IL,CHICAGO
1107112,94111,CA,SAN FRANCISCO
1107160,19401,PA,HARLEYSVILLE
1107194,94539,CA,FREMONT
1107216,08540,NJ,PRINCETON
1107274,95131,CA,SAN JOSE
1107332,98101,WA,SEATTLE
1107389,60606,IL,CHICAGO
1107414,02114,MA,BOSTON
1107601,30004,GA,ALPHARETTA
1107694,78218,TX,SAN ANTONIO
1108058,75074,TX,PLANO
1108109,37067,TN,FRANKLIN
1108134,02116,MA,BOSTON
1108185,93117,CA,SANTA BARBARA
1108205,02421,MA,LEXINGTON
1108271,94025,CA,MENLO PARK
1108320,L3R4G8,A6,MARKHAM
1108341,92612,CA,IRVINE
1108426,87102-3289,NM,ALBUQUERQUE
1108472,80112-3924,CO,CENTENNIAL
1108482,94005,CA,BRISBANE
1108487,19004,PA,BALA CYNWYD
1108507,15222,PA,PITTSBURGH
1108524,94105,CA,SAN FRANCISCO
1108630,89501,NV,RENO
1108674,92037,CA,LA JOLLA
1108727,60195,IL,SCHAUMBURG
1108827,80265,CO,DENVER
1108906,06897,CT,WILTON
1108924,20814,MD,BETHESDSA
1108951,95688,CA,VACAVILLE
1108967,77056,TX,HOUSTON
1109076,10017,NY,NEW YORK
1109116,91504,CA,BURBANK
1109189,76102,TX,FORT WORTH
1109190,85251,AZ,SCOTTSDALE
1109196,92121,CA,SAN DIEGO
1109242,90017,CA,LOS ANGELES
1109279,95054,CA,SANTA CLARA
1109304,17603,PA,LANCASTER
1109354,01821,MA,BILLERICA
1109357,60680-5379,IL,CHICAGO
1109441,94403-1906,CA,SAN MATEO
1109525,02903,RI,PROVIDENCE
1109537,94538,CA,FREMONT
1109740,48207,MI,DETROIT
1109808,35805,AL,HUNTSVILLIE
1109935,95054,CA,SANTA CLARA
1109957,10022,NY,NEW YORK
1110009,06511,CT,NEW HAVEN
1110206,94545,CA,HAYWARD
1110507,55402,MN,MINNEAPOLIS
1110647,95131,CA,SAN JOSE
1110783,63167,MO,ST LOUIS
1110803,92122,CA,SAN DIEGO
1110805,78257,TX,SAN ANTONIO
1110822,80206,CO,DENVER
1110903,02021,MA,CANTON
1111001,94070,CA,SAN CARLOS
1111247,59718,MT,BOZEMAN
1111312,92121,CA,SAN DIEGO
1111335,48111,MI,VAN BUREN TOWNSHIP
1111345,02111,MA,BOSTON
1111485,92656,CA,ALISO VIEJO
1111535,19809,DE,WILMINGTON
1111559,33324,FL,PLANTATION
1111565,10286,NY,NEW YORK
1111632,94402,CA,SAN MATEO
1111634,20171,VA,HERNDON
1111665,21401,MD,ANNAPOLIS
1111711,46410-6272,IN,MERRILLVILLE
1111721,60656,IL,CHICAGO
1111928,01752,MA,MARLBOROUGH
1112263,94089,CA,SUNNYVALE
1112412,77002,TX,HOUSTON
1112422,78758,TX,AUSTIN
1112513,05604,VT,MONTPELIER
1112880,94063,CA,REDWOOD CITY
1112920,78249,TX,SAN ANTONIO
1112996,77046,TX,HOUSTON
1113027,48009,MI,BIRMINGHAM
1113099,94304,CA,PALO ALTO
1113148,02138,MA,CAMBRIDGE
1113169,21231,MD,BALTIMORE
1113232,01915,MA,BEVERLY
1113247,22102,VA,MCLEAN
1113256,48084,MI,TROY
1113428,94560,CA,NEWARK
1113481,07054,NJ,PARSIPPANY
1113668,01701,MA,FRAMINGHAM
1113784,19428,PA,CONSHOHOCKEN
1113809,63103,MO,ST LOUIS
1113914,48226,MI,DETROIT
1114068,08873,NJ,SOMERSET
1114084,94538,CA,FREMONT
1114200,55343,MN,MINNETONKA
1114220,02210,MA,BOSTON
1114365,94538,CA,FREMONT
1114483,75024,TX,PLANO
1114529,02142,MA,CAMBRIDGE
1114580,19046,PA,JENKINTOWN
1114617,06492,CT,WALLINGFORD
1114674,95110,CA,SAN JOSE
1114697,19809,DE,WILMINGTON
1114872,07724,NJ,EATONTOWN
1114925,92618,CA,IRVINE
1114927,95620,CA,DIXON
1114937,10580,NY,RYE
1114973,97702,OR,BEND
1114995,98109,WA,SEATTLE
1115055,37203,TN,NASHVILLE
1115091,94105,CA,SAN FRANCISCO
1115128,84106,UT,SALT LAKE CITY
1115143,02421,MA,LEXINGTON
1115222,07078,NJ,SHORT HILLS
1115285,10036,NY,NEW YORK
1116030,77032,TX,HOUSTON
1116075,10036-1532,NY,NEW YORK
1116132,10001,NY,NEW YORK
1116435,01824,MA,CHELMSFORD
1116449,94501,CA,ALAMEDA
1116463,18015,PA,BETHLEHEM
1116521,07920,NJ,BASKING RIDGE
1116613,92626,CA,COSTA MESA
1116616,02109-1820,MA,BOSTON
1116937,10017,NY,NEW YORK
1116942,92707,CA,SANTA ANA
1117042,14534,NY,PITTSFORD
1117106,94403,CA,SAN MATEO
1117119,92121,CA,SAN DIEGO
1117171,116422,F4,DALIAN
1117297,94404,CA,FOSTER CITY
1117414,33607,FL,TAMPA
1117458,19713,DE,"NEWARK,"
1117480,27713,NC,DURHAM
1117733,40243,KY,LOUISVILLE
1118037,54022,WI,RIVER FALLS
1118148,48823,MI,EAST LANSING
1118361,94080,CA,SOUTH SAN FRANCISCO
1118417,94404,CA,SAN MATEO
1118941,95134,CA,SAN JOSE
1119012,94804,CA,RICHMOND
1119720,61791-0001,IL,BLOOMINGTON
1119744,91230,L3,JERUSALEM ISRAEL
1119896,10018,NY,NEW YORK
1120102,79424,TX,LUBBOCK
1120105,32822,FL,ORLANDO
1120155,95054-3115,CA,SANTA CLARA
1120193,10036,NY,NEW YORK
1120295,91302,CA,CALABASAS
1120370,60804,IL,CICERO
1120438,53719-1256,WI,MADISON
1120462,50208,IA,NEWTON
1120662,10019,NY,NEW YORK
1120914,95050,CA,SANTA CLARA
1120924,21231,MD,BALTIMORE
1120970,89440,NV,"VIRGINIA CITY,"
1121142,80234,CO,WESTMINSTER
1121257,48951,MI,LANSING
1121302,92867,CA,ORANGE
1121309,92121,CA,SAN DIEGO
1121439,35242,AL,BIRMINGHAM
1121461,43219,OH,COLUMBUS
1121484,77002,TX,HOUSTON
1121624,20036,DC,WASHINGTON
1121702,01801,MA,WOBURN
1121746,02109,MA,BOSTON
1121786,30339,GA,ATLANTA
1121787,68127,NE,OMAHA
1121936,94043,CA,MOUNTAIN VIEW
1121966,80112-3924,CO,CENTENNIAL
1121980,95110,CA,SAN JOSE
1122304,06156,CT,HARTFORD
1122342,94089,CA,SUNNYVALE
1122425,55447,MN,MINNEAPOLIS
1122668,91367,CA,WOODLAND HILLS
1122787,90069,CA,LOS ANGELES
1122897,22102,VA,TYSONS CORNER
1122904,95134,CA,SAN JOSE
1122976,44012,OH,AVON LAKE
1123270,53223,WI,BROWN DEER
1123313,94089,CA,SUNNYVALE
1123316,06795,CT,WATERTOWN
1123333,90404-3900,CA,SANTA MONICA
1123337,33314,FL,DAVIE
1123360,30326,GA,ATLANTA
1123361,19428,PA,CONSHOHOCKEN
1123494,01746,MA,HOLLISTON
1123647,77027,TX,HOUSTON
1123695,90038,CA,HOLLYWOOD
1123979,92121,CA,SAN DIEGO
1124082,02111,MA,BOSTON
1124083,02111,MA,BOSTON
1124105,92130,CA,SAN DIEGO
1124140,53719,WI,MADISON
1124155,64111,MO,KANSAS CITY
1124198,75039,TX,IRVING
1124524,37027,TN,BRENTWOOD
1124610,94304,CA,PALO ALTO
1124796,98607,WA,CAMAS
1124804,60654,IL,CHICAGO
1124827,90802,CA,LONG BEACH
1124887,55425,MN,MINNEAPOLIS
1124941,20170,VA,HERNDON
1124959,85258,AZ,SCOTTSDALE
1125001,20878,MD,GAITHERSBURG
1125011,60018,IL,ROSEMONT
1125057,76102,TX,FORT WORTH
1125259,00000,X0,SOUTHAMPTON SO15 1ST
1125294,92121,CA,SAN DIEGO
1125345,20850,MD,Rockville
1125376,92675,CA,SAN JUAN CAPISTRANO
1125536,22182,VA,VIENNA
1125603,92121,CA,SAN DIEGO
1125845,27609,NC,RALEIGH
1125914,94104,CA,SAN FRANCISCO
1125920,94065,CA,REDWOOD CITY
1126087,28277,NC,CHARLOTTE
1126234,78756,TX,AUSTIN
1126294,08540,NJ,PRINCETON
1126328,50392,IA,DES MOINES
1126741,94089,CA,SUNNYVALE
1126956,63101,MO,ST LOUIS
1126975,74172,OK,TULSA
1127269,10171,NY,NEW YORK
1127342,73114,OK,OKLAHOMA CITY
1127393,95134,CA,SAN JOSE
1127703,35209,AL,BIRMINGHAM
1127706,60606,IL,CHICAGO
1128261,92110,MA,BOSTON
1128361,90010,CA,LOS ANGELES
1128495,92121,CA,SAN DIEGO
1128928,31757,GA,THOMASVILLE
1129155,37885,TN,VONORE
1129162,79701,TX,MIDLAND
1129260,95126-3495,CA,SAN JOSE
1129425,98102,WA,SEATTLE
1129446,18109,PA,ALLENTOWN
1129552,37932,TN,KNOXVILLE
1129623,40202-2412,KY,LOUISVILLE
1129633,061025056,CT,HARTFORD
1129650,70056,LA,GRETNA
1129833,10017,NY,NEW YORK
1129866,60603,IL,CHICAGO
1129870,10001,NY,NEW YORK
1129981,44114,OH,CLEVELAND
1130166,07922,NJ,BERKELEY HEIGHTS
1130194,94612,CA,OAKLAND
1130258,01730,MA,BEDFORD
1130310,77002,TX,HOUSTON
1130385,RG2 9FW,X0,READING BERKSHIRE
1130464,57709,SD,RAPID CITY
1130591,94063,CA,REDWOOD CITY
1130598,18940,PA,NEWTOWN
1130626,94086,CA,SUNNYVALE
1130713,84123,UT,MURRAY
1130866,01824,MA,CHELMSFORD
1130950,93940,CA,MONTEREY
1131042,94520,CA,CONCORD
1131062,60606,IL,CHICAGO
1131063,60606,IL,CHICAGO
1131096,02472,MA,WATERTOWN
1131227,70433,LA,COVINGTON
1131312,75243,TX,DALLAS
1131324,94063,CA,REDWOOD CITY
1131457,02141,MA,CAMBRIDGE
1131517,94080,CA,SOUTH SAN FRANCISCO
1131543,92121,CA,SAN DIEGO
1131806,94105,CA,SAN FRANCISCO
1131907,20850,MD,"ROCKVILLE,"
1132105,84088,UT,WEST JORDAN
1132327,10022,NY,NEW YORK
1132484,01752,MA,MARLBOROUGH
1132747,23219,VA,RICHMOND
1132809,95113,CA,SAN JOSE
1133016,L6X 4J2,A6,BRAMPTON
1133082,01821,MA,BILLERICA
1133260,76109,TX,FORT WORTH
1133311,10022,NY,NEW YORK
1133324,20007,DC,WASHINGTON
1133416,30071,GA,NORCROSS
1133421,22042,VA,FALLS CHURCH
1133470,93060,CA,SANTA PAULA
1133597,75231,TX,DALLAS
1133818,77401,TX,BELLAIRE
1133872,10022,NY,NEW YORK
1134061,80237,CO,DENVER
1134115,V6C 3L6,A1,VANCOUVER
1134203,94568,CA,DUBLIN
1134538,HM12,D0,HAMILTON
1135152,77086,TX,HOUSTON
1135185,10577-2543,NY,PURCHASE
1135271,90034,CA,LOS ANGELES
1135300,66205,KS,SHAWNEE MISSION
1135338,19004,PA,BALA CYNWYD
1135431,53081,WI,SHEBOYGAN
1135711,95054,CA,SANTA CLARA
1135906,02116,MA,BOSTON
1135971,20068,DC,WASHINGTON
1136294,19801,DE,WILMINGTON
1136352,77002,TX,HOUSTON
1136655,20170,VA,HERNDON
1136796,31833,GA,WEST POINT
1136869,46580,IN,WARSAW
1136893,32202,FL,JACKSONVILLE
1137007,08536,NJ,PLAINSBORO
1137019,06611,CT,TRUMBULL
1137047,10021,NY,NEW YORK
1137048,06902,CT,STAMFORD
1137067,46168,IN,PLAINFIELD
1137091,60191,IL,WOOD DALE
1137154,75080,TX,RICHARDSON
1137184,00918,PR,SAN JUAN
1137342,55474,MN,MINNEAPOLIS
1137360,10017,NY,NEW YORK
1137390,19809,DE,WILMINGTON
1137392,19809,DE,WILMINGTON
1137399,98011-3008,WA,BOTHELL
1137411,52498,IA,CEDAR RAPIDS
1137761,92660,CA,NEWPORT BEACH
1137774,07102,NJ,NEWARK
1137778,34134,FL,BONITA SPRINGS
1137789,739009,U0,SINGAPORE
1137861,38002,TN,ARLINGTON
1137883,10019,NY,NEW YORK
1137885,60606,IL,CHICAGO
1137887,60606,IL,CHICAGO
1137888,60606,IL,CHICAGO
1138118,75201,TX,DALLAS
1138234,30342,GA,ATLANTA
1138301,10020,NY,NEW YORK
1138400,37067,TN,FRANKLIN
1138412,92008,CA,CARLSBAD
1138639,95119,CA,SAN JOSE
1138724,10065,NY,NEW YORK
1138776,19087,PA,WAYNE
1138804,02451,MA,WALTHAM
1138812,94080,CA,SOUTH SAN FRANCISCO
1138830,32901,FL,MELBOURNE
1138951,94608,CA,EMERYVILLE
1139163,94522-3000,CA,CONCORD
1139218,45601-0480,OH,CHILLICOTH
1139463,28277,NC,CHARLOTTE
1139650,84042,UT,LINDON
1139812,60607,IL,CHICAGO
1139819,07302,NJ,JERSEY CITY
1139950,84105-2463,UT,SALT LAKE CITY
1140009,02109,MA,BOSTON
1140157,02109,MA,BOSTON
1140184,10022,NY,NEW YORK
1140392,10019,NY,NEW YORK
1140411,10019,NY,NEW YORK
1140486,95054,CA,SANTA CLARA
1140531,55474,MN,MINNEAPOLIS
1140536,EC3M 7DQ,X0,LONDON ENGLAND
1140859,19428,PA,CONSHOHOCKEN
1140869,10018,NY,NEW YORK
1141107,30024,GA,SUWANEE
1141185,77046,TX,HOUSTON
1141215,80401,CO,GOLDEN
1141222,55423,L3,KIRYAT ONO
1141240,92630,CA,LAKE FOREST
1141270,08401,NJ,ATLANTIC CITY
1141284,94538,CA,FREMONT
1141299,22209,VA,ARLINGTON
1141306,60611,IL,CHICAGO
1141323,66202,KS,OVERLAND PARK
1141363,94538,CA,FREMONT
1141391,10577,NY,PURCHASE
1141399,60173-5837,IL,SCHAUMBURG
1141496,44310,OH,AKRON
1141517,55102,MN,ST. PAUL
1141688,66502,KS,MANHATTAN
1141719,HM 11,D0,HAMILTON HM11
1141766,10112,NY,NEW YORK
1141807,08512,NJ,CRANBURY
1141819,53202,WI,MILWAUKEE
1141982,00000,L2,DUBLIN 2
1142010,10577,NY,PURCHASE
1142406,97035,OR,LAKE OSWEGO
1142417,75062,TX,IRVING
1142512,94608,CA,EMERYVILLE
1142576,07302,NJ,JERSEY CITY
1142596,92121,CA,SAN DIEGO
1142701,91367,CA,WOODLAND HILLS
1142750,75019,TX,DALLAS
1143068,64105,MO,KANSAS CITY
1143155,23219,VA,RICHMOND
1143363,20190-5869,VA,RESTON
1143513,22102,VA,MCLEAN
1143848,01845,MA,NORTH ANDOVER
1143967,64105,MO,KANSAS CITY
1144215,30309,GA,ATLANTA
1144216,48116,MI,BRIGHTON
1144284,55077,MN,INVER GROVE HEIGHTS
1144331,77067,TX,HOUSTON
1144354,08540,NJ,PRINCETON
1144519,63017,MO,CHESTERFIELD
1144528,19107,PA,PHILADELPHIA
1144834,91764,CA,ONTARIO
1144945,19087,PA,RADNOR
1144980,30328,GA,ATLANTA
1145022,90017-5704,CA,LOS ANGELES
1145057,95134,CA,SAN JOSE
